Titulo,Preco,Bairro,Cidade,Endereco,Metragem,Quartos,Banheiros,Vagas,Link
"Casa para comprar com 117 m², 3 quartos, 3 banheiros, 2 vagas em
Residencial Solar dos Ataídes 2ª Etapa, Rio Verde",R$ 620.000,Residencial Solar dos Ataídes 2ª Etapa,Rio Verde,Rua Liberato Gonçalves Nogueira,117 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-solar-dos-ataides-2-etapa-rio-verde-117m2-id-2786524028/?source=ranking%2Crp
"Casa para comprar com 105 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Canaã II, Rio Verde",R$ 620.000,Residencial Canaã II,Rio Verde,Alameda das Acácias,105 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-canaa-ii-rio-verde-105m2-id-2826665727/?source=ranking%2Crp
"Imóvel para comprar com 117 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Interlagos, Rio Verde",R$ 679.000,Residencial Interlagos,Rio Verde,Alameda Nestor Fonseca,117 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-interlagos-rio-verde-117m2-id-2862193173/?source=ranking%2Crp
"Casa para comprar com 100 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Maranata, Rio Verde",R$ 280.000,Residencial Maranata,Rio Verde,Rua Gildeão Isaac Pomar,100 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-residencial-maranata-rio-verde-100m2-id-2859393154/?source=ranking%2Crp
"Casa para comprar com 95 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Água Santa, Rio Verde",R$ 580.000,Residencial Água Santa,Rio Verde,Rua AS 11,95 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-agua-santa-rio-verde-95m2-id-2838695923/?source=ranking%2Crp
"Casa para comprar com 278 m², 3 quartos, 1 banheiro, 3 vagas em
Jardim América, Rio Verde",R$ 400.000,Jardim América,Rio Verde,Rua Orozimbo Veloso de Godoy,278 m²,3,1,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-america-rio-verde-278m2-id-2845429968/?source=ranking%2Crp
"Casa para comprar com 111 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Canaã II, Rio Verde",R$ 690.000,Residencial Canaã II,Rio Verde,Alameda das Acácias,111 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-na-varanda-residencial-canaa-ii-rio-verde-111m2-id-2696449382/?source=ranking%2Crp
"Lote/Terreno para comprar com 937 m² em
Setor Central, Rio Verde",R$ 690.000,Setor Central,Rio Verde,N/A,937 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-setor-central-rio-verde-937m2-id-2624431376/?source=ranking%2Crp
"Lote/Terreno para comprar com 455 m² em
Condomínio Parque do Cerrado, Rio Verde",R$ 250.000,Condomínio Parque do Cerrado,Rio Verde,N/A,455 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-condominio-parque-do-cerrado-rio-verde-455m2-id-2784705432/?source=ranking%2Crp
"Casa de condomínio para comprar com 360 m² em
Jardim Goiás, Rio Verde",R$ 431.164,Jardim Goiás,Rio Verde,Avenida Presidente Vargas,360 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-jardim-goias-rio-verde-360m2-id-2780493866/?source=ranking%2Crp
"Casa para comprar com 192 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Maranata, Rio Verde",R$ 550.000,Residencial Maranata,Rio Verde,Alameda Jardim do Éden,192 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-maranata-rio-verde-192m2-id-2762262237/?source=ranking%2Crp
"Casa para comprar com 110 m², 3 quartos, 3 banheiros, 2 vagas em
Residencial Bela Vista, Rio Verde",R$ 580.000,Residencial Bela Vista,Rio Verde,Rua BV-01,110 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-quintal-residencial-bela-vista-rio-verde-110m2-id-2824596729/?source=ranking%2Crp
"Casa para comprar com 88 m², 3 quartos, 2 banheiros, 2 vagas em
Santo Agostinho, Rio Verde",R$ 450.000,Santo Agostinho,Rio Verde,Rua Corredor Público,88 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-santo-agostinho-rio-verde-88m2-id-2834357219/?source=ranking%2Crp
"Lote/Terreno para comprar com 44600 m² em
Vila Mariana, Rio Verde",R$ 6.690.000,Vila Mariana,Rio Verde,N/A,44600 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-vila-mariana-rio-verde-44600m2-id-2822001811/?source=ranking%2Crp
"Casa para comprar com 226 m², 3 quartos, 5 banheiros, 2 vagas em
Parque dos Jatobás, Rio Verde",R$ 1.170.000,Parque dos Jatobás,Rio Verde,Rua 2,226 m²,3,5,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-parque-dos-jatobas-rio-verde-226m2-id-2742096591/?source=ranking%2Crp
"Lote/Terreno para comprar com 530 m² em
Condomínio Parque do Cerrado, Rio Verde",R$ 300.000,Condomínio Parque do Cerrado,Rio Verde,N/A,530 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-condominio-parque-do-cerrado-rio-verde-530m2-id-2784702533/?source=ranking%2Crp
"Casa para comprar com 125 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Solar dos Ataídes 2ª Etapa, Rio Verde",R$ 560.000,Residencial Solar dos Ataídes 2ª Etapa,Rio Verde,N/A,125 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-residencial-solar-dos-ataides-2-etapa-rio-verde-125m2-id-2651763258/?source=ranking%2Crp
"Casa para comprar com 112 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Maranata, Rio Verde",R$ 380.000,Residencial Maranata,Rio Verde,N/A,112 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-residencial-maranata-rio-verde-112m2-id-2856361720/?source=ranking%2Crp
"Casa para comprar com 113 m², 3 quartos, 1 banheiro, 4 vagas em
Residencial Veneza, Rio Verde",R$ 500.000,Residencial Veneza,Rio Verde,N/A,113 m²,3,1,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-residencial-veneza-rio-verde-113m2-id-2704278316/?source=ranking%2Crp
"Casa para comprar com 105 m², 3 quartos, 3 banheiros, 4 vagas em
Residencial Gameleira, Rio Verde",R$ 548.000,Residencial Gameleira,Rio Verde,Rua da Cerejeira,105 m²,3,3,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-residencial-gameleira-rio-verde-105m2-id-2794558316/?source=ranking%2Crp
"Casa para comprar com 183 m², 4 quartos, 2 banheiros, 2 vagas em
Residencial Interlagos, Rio Verde",R$ 1.200.000,Residencial Interlagos,Rio Verde,Rua Marcela Balduíno Cruvinel,183 m²,4,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-residencial-interlagos-rio-verde-183m2-id-2755251905/?source=ranking%2Crp
"Casa para comprar com 198 m², 3 quartos, 3 banheiros, 3 vagas em
Residencial Interlagos, Rio Verde",R$ 1.000.000,Residencial Interlagos,Rio Verde,Rua Acácio Fonseca,198 m²,3,3,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-residencial-interlagos-rio-verde-198m2-id-2810461092/?source=ranking%2Crp
"Casa para comprar com 119 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Solar dos Ataídes 2ª Etapa, Rio Verde",R$ 660.000,Residencial Solar dos Ataídes 2ª Etapa,Rio Verde,Rua Liberato Gonçalves Nogueira,119 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-infraestrutura-internet-residencial-solar-dos-ataides-2-etapa-rio-verde-119m2-id-2794340722/?source=ranking%2Crp
"Casa para comprar com 88 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Veneza, Rio Verde",R$ 450.000,Residencial Veneza,Rio Verde,Rua Bougainville,88 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-sala-grande-residencial-veneza-rio-verde-88m2-id-2852878013/?source=ranking%2Crp
"Imóvel para comprar com 360 m², 3 quartos, 3 banheiros, 3 vagas em
Residencial Tocantins, Rio Verde",R$ 1.180.000,Residencial Tocantins,Rio Verde,Rua Amélia Fonseca,360 m²,3,3,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-quintal-residencial-tocantins-rio-verde-360m2-id-2847475923/?source=ranking%2Crp
"Casa para comprar com 76 m², 3 quartos, 2 banheiros, 2 vagas em
São Joaquim, Rio Verde",R$ 370.000,São Joaquim,Rio Verde,Rua 7,76 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-laje-sao-joaquim-rio-verde-76m2-id-2845877425/?source=ranking%2Crp
"Casa para comprar com 123 m², 3 quartos, 2 banheiros, 4 vagas em
Residencial Gameleira, Rio Verde",R$ 685.000,Residencial Gameleira,Rio Verde,Rua RG 1,123 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-sala-grande-residencial-gameleira-rio-verde-123m2-id-2833227623/?source=ranking%2Crp
"Casa para comprar com 91 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Europa, Rio Verde",R$ 470.000,Jardim Europa,Rio Verde,Rua Boa Vista,91 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-ambientes-integrados-jardim-europa-rio-verde-91m2-id-2833224978/?source=ranking%2Crp
"Casa para comprar com 122 m², 3 quartos, 3 banheiros em
Residencial Canaã, Rio Verde",R$ 580.000,Residencial Canaã,Rio Verde,Rua Sebastião Arantes,122 m²,3,3,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-canaa-rio-verde-122m2-id-2837282413/?source=ranking%2Crp
"Casa para comprar com 80 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Parque dos Ipês, Rio Verde",R$ 410.000,Residencial Parque dos Ipês,Rio Verde,Rua 1,80 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-parque-dos-ipes-rio-verde-80m2-id-2829499916/?source=ranking%2Crp
"Casa para comprar com 150 m², 3 quartos, 2 banheiros, 4 vagas em
Jardim Europa, Rio Verde",R$ 980.000,Jardim Europa,Rio Verde,Rua Boa Vista,150 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-ambientes-integrados-jardim-europa-rio-verde-150m2-id-2814336115/?source=ranking%2Crp
"Casa para comprar com 130 m², 3 quartos, 3 banheiros, 3 vagas em
Residencial Canaã II, Rio Verde",R$ 720.000,Residencial Canaã II,Rio Verde,Alameda das Acácias,130 m²,3,3,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-ambientes-integrados-residencial-canaa-ii-rio-verde-130m2-id-2809725624/?source=ranking%2Crp
"Casa para comprar com 208 m², 3 quartos, 4 banheiros, 5 vagas em
Residencial Canaã, Rio Verde",R$ 1.150.000,Residencial Canaã,Rio Verde,Rua RC 11,208 m²,3,4,5,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-residencial-canaa-rio-verde-208m2-id-2851205114/?source=ranking%2Crp
"Imóvel para comprar com 178 m², 3 quartos, 3 banheiros, 2 vagas em
Residencial Veneza, Rio Verde",R$ 715.000,Residencial Veneza,Rio Verde,Avenida Rio Verde,178 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-veneza-rio-verde-178m2-id-2854390331/?source=ranking%2Crp
"Casa para comprar com 380 m², 3 quartos, 3 banheiros, 2 vagas em
Residencial Canaã, Rio Verde",R$ 1.370.000,Residencial Canaã,Rio Verde,Praça II,380 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-porcelanato-residencial-canaa-rio-verde-380m2-id-2716171211/?source=ranking%2Crp
"Casa para comprar com 75 m², 3 quartos, 1 banheiro, 2 vagas em
Cidade Jardim I e II, Rio Verde",R$ 390.000,Cidade Jardim I e II,Rio Verde,N/A,75 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-porcelanato-cidade-jardim-i-e-ii-rio-verde-75m2-id-2840292313/?source=ranking%2Crp
"Lote/Terreno para comprar com 1015 m² em
Vila Maria, Rio Verde",R$ 1.350.000,Vila Maria,Rio Verde,N/A,1015 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-vila-maria-rio-verde-1015m2-id-2541501706/?source=ranking%2Crp
"Casa para comprar com 198 m², 3 quartos, 2 banheiros, 4 vagas em
Setor Central, Rio Verde",R$ 930.000,Setor Central,Rio Verde,Rua Osório Coelho de Moraes,198 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-setor-central-rio-verde-198m2-id-2844962942/?source=ranking%2Crp
"Lote/Terreno para comprar com 390 m² em
Cidade Jardim I e II, Rio Verde",R$ 255.000,Cidade Jardim I e II,Rio Verde,N/A,390 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cidade-jardim-i-e-ii-rio-verde-390m2-id-2818448313/?source=ranking%2Crp
"Lote/Terreno para comprar com 250 m² em
Lindolfina, Rio Verde",R$ 200.000,Lindolfina,Rio Verde,N/A,250 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-lindolfina-rio-verde-250m2-id-2624435450/?source=ranking%2Crp
"Casa para comprar com 127 m², 3 quartos, 3 banheiros, 2 vagas em
Jardim Europa, Rio Verde",R$ 550.000,Jardim Europa,Rio Verde,Rua Boa Vista,127 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-europa-rio-verde-127m2-id-2861858359/?source=ranking%2Crp
"Casa de condomínio para comprar com 150 m², 2 quartos, 1 banheiro em
Setor Central, Rio Verde",R$ 210.000,Setor Central,Rio Verde,Rua Osório Coelho de Moraes,150 m²,2,1,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-setor-central-rio-verde-150m2-id-2848450729/?source=ranking%2Crp
"Casa para comprar com 137 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Gameleira, Rio Verde",R$ 625.000,Residencial Gameleira,Rio Verde,Rua do Amarelinho,137 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-ambientes-integrados-residencial-gameleira-rio-verde-137m2-id-2820906621/?source=ranking%2Crp
"Lote/Terreno para comprar com 429 m² em
Condomínio Solar do Bosque, Rio Verde",R$ 150.000,Condomínio Solar do Bosque,Rio Verde,N/A,429 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-condominio-solar-do-bosque-rio-verde-429m2-id-2624426586/?source=ranking%2Crp
"Casa para comprar com 100 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Veneza, Rio Verde",R$ 500.000,Residencial Veneza,Rio Verde,N/A,100 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-residencial-veneza-rio-verde-100m2-id-2848455333/?source=ranking%2Crp
"Casa para comprar com 120 m², 2 quartos, 1 banheiro, 3 vagas em
Setor Central, Rio Verde",R$ 650.000,Setor Central,Rio Verde,N/A,120 m²,2,1,3,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-setor-central-rio-verde-120m2-id-2541501299/?source=ranking%2Crp
"Casa para comprar com 155 m², 3 quartos, 3 banheiros, 2 vagas em
Parque Bandeirante, Rio Verde",R$ 550.000,Parque Bandeirante,Rio Verde,Rua Costa Gomes,155 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-parque-bandeirante-rio-verde-155m2-id-2820575643/?source=ranking%2Crp
"Lote/Terreno para comprar com 360 m² em
Parque das Laranjeiras Prolongamento, Rio Verde",R$ 330.000,Parque das Laranjeiras Prolongamento,Rio Verde,Rua dos Apinajés,360 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-parque-das-laranjeiras-prolongamento-rio-verde-360m2-id-2864406853/?source=ranking%2Crp
"Casa para comprar com 100 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Adriana, Rio Verde",R$ 690.000,Jardim Adriana,Rio Verde,Rua 7 de Setembro,100 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-gourmet-jardim-adriana-rio-verde-100m2-id-2849366851/?source=ranking%2Crp
"Casa para comprar com 126 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Canaã II, Rio Verde",R$ 600.000,Residencial Canaã II,Rio Verde,Alameda das Acácias,126 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-sala-grande-residencial-canaa-ii-rio-verde-126m2-id-2851202716/?source=ranking%2Crp
"Casa para comprar com 205 m², 4 quartos, 3 banheiros, 2 vagas em
Residencial Solar dos Ataídes 2ª Etapa, Rio Verde",R$ 900.000,Residencial Solar dos Ataídes 2ª Etapa,Rio Verde,Rua Liberato Gonçalves Nogueira,205 m²,4,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-quintal-residencial-solar-dos-ataides-2-etapa-rio-verde-205m2-id-2820902430/?source=ranking%2Crp
"Casa de condomínio para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga em
Conjunto Residencial de Casas Flamboyant II, Rio Verde",R$ 260.000,Conjunto Residencial de Casas Flamboyant II,Rio Verde,Rua Flamboyant,50 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-conjunto-residencial-de-casas-flamboyant-ii-rio-verde-50m2-id-2850882144/?source=ranking%2Crp
"Casa para comprar com 105 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Arco Iris, Rio Verde",R$ 390.000,Residencial Arco Iris,Rio Verde,N/A,105 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-residencial-arco-iris-rio-verde-105m2-id-2863903590/?source=ranking%2Crp
"Casa para comprar com 103 m², 3 quartos, 3 banheiros, 4 vagas em
Residencial Veneza, Rio Verde",R$ 520.000,Residencial Veneza,Rio Verde,Rua Pau Brasil,103 m²,3,3,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-veneza-rio-verde-103m2-id-2722999855/?source=ranking%2Crp
"Casa para comprar com 139 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Canaã II, Rio Verde",R$ 650.000,Residencial Canaã II,Rio Verde,N/A,139 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-residencial-canaa-ii-rio-verde-139m2-id-2794056043/?source=ranking%2Crp
"Casa para comprar com 216 m², 3 quartos, 3 banheiros, 4 vagas em
Residencial Gameleira, Rio Verde",R$ 900.000,Residencial Gameleira,Rio Verde,Rua da Cerejeira,216 m²,3,3,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-sala-grande-residencial-gameleira-rio-verde-216m2-id-2841503919/?source=ranking%2Crp
"Sala/Conjunto para comprar com 40 m² em
Odília, Rio Verde",R$ 220.000,Odília,Rio Verde,N/A,40 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-odilia-rio-verde-40m2-id-2767180463/?source=ranking%2Crp
"Lote/Terreno para comprar com 360 m² em
Residencial Bela Vista, Rio Verde",R$ 200.000,Residencial Bela Vista,Rio Verde,N/A,360 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-residencial-bela-vista-rio-verde-360m2-id-2809776322/?source=ranking%2Crp
"Apartamento para comprar com 82 m², 3 quartos, 3 banheiros, 2 vagas em
Jardim Europa, Rio Verde",R$ 195.000,Jardim Europa,Rio Verde,Avenida Alfredo Leão de Moraes,82 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-europa-rio-verde-82m2-id-2810328118/?source=ranking%2Crp
"Apartamento para comprar com 62 m², 2 quartos, 2 banheiros, 1 vaga em
Residencial Interlagos, Rio Verde",R$ 550.000,Residencial Interlagos,Rio Verde,Alameda Nestor Fonseca,62 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-academia-residencial-interlagos-rio-verde-62m2-id-2770972528/?source=ranking%2Crp
"Casa para comprar com 90 m², 3 quartos, 2 banheiros, 1 vaga em
São Joaquim, Rio Verde",R$ 450.000,São Joaquim,Rio Verde,N/A,90 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-sao-joaquim-rio-verde-90m2-id-2702013395/?source=ranking%2Crp
"Casa para comprar com 110 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Canaã II, Rio Verde",R$ 520.000,Residencial Canaã II,Rio Verde,Alameda das Acácias,110 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-residencial-canaa-ii-rio-verde-110m2-id-2832420329/?source=ranking%2Crp
"Lote/Terreno para comprar com 360 m² em
Loteamento Reserva do Parque, Rio Verde",R$ 100.000,Loteamento Reserva do Parque,Rio Verde,N/A,360 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-loteamento-reserva-do-parque-rio-verde-360m2-id-2546716526/?source=ranking%2Crp
"Casa para comprar com 154 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Canaã, Rio Verde",R$ 869.000,Residencial Canaã,Rio Verde,Rua Bebé Borges,154 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-ambientes-integrados-residencial-canaa-rio-verde-154m2-id-2820903830/?source=ranking%2Crp
"Casa para comprar com 103 m², 3 quartos, 2 banheiros, 1 vaga em
Residencial Gameleira, Rio Verde",R$ 470.000,Residencial Gameleira,Rio Verde,N/A,103 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-gameleira-rio-verde-103m2-id-2864267369/?source=ranking%2Crp
"Casa para comprar com 70 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Floresta, Rio Verde",R$ 330.000,Jardim Floresta,Rio Verde,N/A,70 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-floresta-rio-verde-70m2-id-2797640533/?source=ranking%2Crp
