Titulo,Preco,Bairro,Cidade,Endereco,Metragem,Quartos,Banheiros,Vagas,Link
"Apartamento para comprar com 35-59 m², 1 quarto, 1 banheiro, 1 vaga em
GRAN RIO",R$ 161.000,GRAN RIO,N/A,"Rua de Interligação, Chácaras Santa Rita, Goiânia",35 m²,1,1,1,https://www.zapimoveis.com.br/lancamentos/gran-rio-id-2845941298/?development_unit_id=2845941885&source=ranking%2Crp
"Apartamento para comprar com 51 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 495.000,Setor Bueno,Goiânia,Rua T 37,51 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-bueno-goiania-51m2-id-2865003855/?source=ranking%2Crp
"Apartamento para comprar com 97 m², 3 quartos, 3 banheiros, 1 vaga em
Setor Coimbra, Goiânia",R$ 670.000,Setor Coimbra,Goiânia,Rua 231,97 m²,3,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-coimbra-goiania-97m2-id-2556892270/?source=ranking%2Crp
"Apartamento para comprar com 71 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Marista, Goiânia",R$ 715.944,Setor Marista,Goiânia,Rua 1138,71 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-marista-goiania-71m2-id-2852858938/?source=ranking%2Crp
"Casa para comprar com 156 m², 3 quartos, 2 banheiros, 4 vagas em
Residencial Goiânia Viva, Goiânia",R$ 790.000,Residencial Goiânia Viva,Goiânia,N/A,156 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-residencial-goiania-viva-goiania-156m2-id-2865214560/?source=ranking%2Crp
"Casa para comprar com 112 m², 3 quartos, 2 banheiros, 2 vagas em
Setor Três Marias, Goiânia",R$ 380.000,Setor Três Marias,Goiânia,Rua Gibraltar,112 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-setor-tres-marias-goiania-112m2-id-2865199058/?source=ranking%2Crp
"Apartamento para comprar com 83 m², 3 quartos, 2 banheiros, 1 vaga em
Jardim Atlântico, Goiânia",R$ 710.000,Jardim Atlântico,Goiânia,Avenida Padre Orlando de Morais,83 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-atlantico-goiania-83m2-id-2852859623/?source=ranking%2Crp
"Apartamento para comprar com 71 m², 2 quartos, 2 banheiros, 2 vagas em
SMART PARQUE AREIAO",R$ 650.000,SMART PARQUE AREIAO,N/A,"Rua 1001, Setor Pedro Ludovico, Goiânia",71 m²,2,2,2,https://www.zapimoveis.com.br/lancamentos/smart-parque-areiao-id-2817233664/?development_unit_id=2817231457&source=ranking%2Crp
"Apartamento para comprar com 95 m², 3 quartos, 2 banheiros, 1 vaga em
Jardim América, Goiânia",R$ 668.500,Jardim América,Goiânia,Rua C160,95 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-jardim-america-goiania-go-95m2-id-2857427658/?source=ranking%2Crp
"Apartamento para comprar com 58-199 m², 2 quartos, 1 banheiro, 1 vaga em
SINGAH",R$ 788.363,SINGAH,N/A,"Rua 54, Jardim Goiás, Goiânia",72 m²,2,1,1,https://www.zapimoveis.com.br/lancamentos/singah-id-2854472918/?development_unit_id=2854471036&source=ranking%2Crp
"Apartamento para comprar com 78 m², 3 quartos, 3 banheiros, 2 vagas em
Vila Americano do Brasil, Goiânia",R$ 631.000,Vila Americano do Brasil,Goiânia,Avenida T 3,78 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-bueno-goiania-go-78m2-id-2740064225/?source=ranking%2Crp
"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 610.000,Setor Bueno,Goiânia,Rua T 55,55 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-go-55m2-id-2863203360/?source=ranking%2Crp
"Apartamento para comprar com 40 m², 2 quartos, 1 banheiro, 2 vagas em
Residencial Monte Carlo, Goiânia",R$ 190.000,Residencial Monte Carlo,Goiânia,Rua Rosenval Alves dos Santos,40 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-residencial-monte-carlo-goiania-40m2-id-2865584369/?source=ranking%2Crp
"Apartamento para comprar com 56 m², 2 quartos, 2 banheiros, 1 vaga em
Vila Rosa, Goiânia",R$ 370.000,Vila Rosa,Goiânia,Rua Abílio Alves de Castro,56 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-rosa-goiania-56m2-id-2802081827/?source=ranking%2Crp
"Apartamento para comprar com 67 m², 2 quartos, 2 banheiros, 1 vaga em
Vila Rosa, Goiânia",R$ 488.453,Vila Rosa,Goiânia,Rua Gentil Pinto,67 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-rosa-goiania-67m2-id-2850560523/?source=ranking%2Crp
"Apartamento para comprar com 63 m², 2 quartos, 2 banheiros, 1 vaga em
Parque Amazônia, Goiânia",R$ 420.000,Parque Amazônia,Goiânia,Rua Solimões,63 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-parque-amazonia-goiania-63m2-id-2850750128/?source=ranking%2Crp
"Apartamento para comprar com 194-520 m², 3 quartos, 3 banheiros, 3 vagas em
RESERVA HARBO",R$ 2.335.014,RESERVA HARBO,N/A,"Rua 1138, Setor Marista, Goiânia",194 m²,3,3,3,https://www.zapimoveis.com.br/lancamentos/reserva-harbo-id-2810042621/?development_unit_id=2810043018&source=ranking%2Crp
"Lote/Terreno para comprar com 589 m² em
Parque Cidade, Goiânia",R$ 2.200.000,Parque Cidade,Goiânia,Rua CS1,589 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-parque-cidade-goiania-589m2-id-2848668763/?source=ranking%2Crp
"Casa para comprar com 213 m², 3 quartos, 4 banheiros, 3 vagas em
Parque Amazônia, Goiânia",R$ 640.000,Parque Amazônia,Goiânia,Rua Manaus,213 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-parque-amazonia-goiania-213m2-id-2864940470/?source=ranking%2Crp
"Apartamento para comprar com 39 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Marista, Goiânia",R$ 486.000,Setor Marista,Goiânia,Rua T 53,39 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-marista-goiania-39m2-id-2852859641/?source=ranking%2Crp
"Apartamento para comprar com 69 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 778.000,Setor Bueno,Goiânia,Rua T 37 A,69 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-69m2-id-2779094122/?source=ranking%2Crp
"Apartamento para comprar com 67 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 585.000,Setor Bueno,Goiânia,Avenida T 15,67 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-varanda-setor-bueno-goiania-67m2-id-2852856754/?source=ranking%2Crp
"Apartamento para comprar com 60 m², 2 quartos, 2 banheiros, 1 vaga em
Vila Rosa, Goiânia",R$ 390.000,Vila Rosa,Goiânia,Avenida Marialva,60 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-rosa-goiania-60m2-id-2864771753/?source=ranking%2Crp
"Apartamento para comprar com 42 m², 2 quartos, 1 banheiro em
PARQUE DOS SONHOS III",R$ 232.706,PARQUE DOS SONHOS III,N/A,"Avenida SE, Residencial Vale dos Sonhos I, Goiânia",42 m²,2,1,N/A,https://www.zapimoveis.com.br/lancamentos/parque-dos-sonhos-iii-id-2831842134/?development_unit_id=2831841426&source=ranking%2Crp
"Apartamento para comprar com 67 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 570.000,Setor Bueno,Goiânia,Avenida T 15,67 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-67m2-id-2864966569/?source=ranking%2Crp
"Apartamento para comprar com 66 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 535.000,Setor Bueno,Goiânia,Avenida T 3,66 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-66m2-id-2788523764/?source=ranking%2Crp
"Apartamento para comprar com 89 m², 3 quartos, 3 banheiros, 2 vagas em
Residencial Granville, Goiânia",R$ 659.000,Residencial Granville,Goiânia,Avenida Trieste,89 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-sala-de-jantar-residencial-granville-goiania-89m2-id-2852858328/?source=ranking%2Crp
"Sobrado para comprar com 160 m², 3 quartos, 4 banheiros, 2 vagas em
Parque Amazônia, Goiânia",R$ 1.150.000,Parque Amazônia,Goiânia,Rua Belém,160 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-parque-amazonia-goiania-160m2-id-2864238063/?source=ranking%2Crp
"Apartamento para comprar com 62 m², 2 quartos, 2 banheiros, 1 vaga em
Vila Rosa, Goiânia",R$ 431.405,Vila Rosa,Goiânia,Rua Gentil Pinto,62 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-rosa-goiania-62m2-id-2850561218/?source=ranking%2Crp
"Apartamento para comprar com 69 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 729.591,Setor Bueno,Goiânia,Rua T 37,69 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-69m2-id-2740064917/?source=ranking%2Crp
"Apartamento para comprar com 65-281 m², 2 quartos, 1 banheiro, 1 vaga em
CLOSER 23",R$ 803.455,CLOSER 23,N/A,"Rua T 55, Setor Bueno, Goiânia",65 m²,2,1,1,https://www.zapimoveis.com.br/lancamentos/closer-23-id-2804512835/?development_unit_id=2804511546&source=ranking%2Crp
"Apartamento para comprar com 59 m², 2 quartos, 2 banheiros, 1 vaga em
Vila Rosa, Goiânia",R$ 325.000,Vila Rosa,Goiânia,Avenida Vitória,59 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-vila-rosa-goiania-59m2-id-2864688761/?source=ranking%2Crp
"Apartamento para comprar com 114 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.350.000,Setor Marista,Goiânia,Rua 147,114 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-114m2-id-2763020423/?source=ranking%2Crp
"Apartamento para comprar com 75 m², 3 quartos, 2 banheiros, 1 vaga em
Jardim América, Goiânia",R$ 651.355,Jardim América,Goiânia,Rua C135,75 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-america-goiania-75m2-id-2833563236/?source=ranking%2Crp
"Casa para comprar com 106 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Vista Bela, Goiânia",R$ 400.000,Jardim Vista Bela,Goiânia,Rua VB 2,106 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-vista-bela-goiania-106m2-id-2825677913/?source=ranking%2Crp
"Apartamento para comprar com 78 m², 3 quartos, 2 banheiros, 1 vaga em
Parque Amazônia, Goiânia",R$ 700.000,Parque Amazônia,Goiânia,Rua Salvador,78 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-parque-amazonia-goiania-78m2-id-2859662868/?source=ranking%2Crp
"Apartamento para comprar com 56 m², 2 quartos, 1 banheiro, 1 vaga em
Residencial Aquários, Goiânia",R$ 225.000,Residencial Aquários,Goiânia,Rua Tambaqui,56 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-residencial-aquarios-goiania-56m2-id-2865136653/?source=ranking%2Crp
"Apartamento para comprar com 118-252 m², 3 quartos, 3 banheiros, 2 vagas em
MARISTA 262",R$ 1.370.082,MARISTA 262,N/A,"Rua 1143, Setor Marista, Goiânia",118 m²,3,3,2,https://www.zapimoveis.com.br/lancamentos/marista-262-id-2814808340/?development_unit_id=2814810413&source=ranking%2Crp
"Casa para comprar com 238 m², 4 quartos, 5 banheiros, 3 vagas em
Moinho dos Ventos, Goiânia",R$ 1.300.000,Moinho dos Ventos,Goiânia,Rua MDV 44,238 m²,4,5,3,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-moinho-dos-ventos-goiania-go-238m2-id-2826767943/?source=ranking%2Crp
"Casa de condomínio para comprar com 80 m², 2 quartos, 2 banheiros, 2 vagas em
KAZAS JARDINS BELLAGIO",R$ 380.000,KAZAS JARDINS BELLAGIO,N/A,"Avenida Parque Atheneu, Parque Atheneu, Goiânia",80 m²,2,2,2,https://www.zapimoveis.com.br/lancamentos/kazas-jardins-bellagio-id-2835704632/?development_unit_id=2835703732&source=ranking%2Crp
"Apartamento para comprar com 125 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.500.000,Setor Marista,Goiânia,Rua 1124,125 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-go-125m2-id-2865278300/?source=ranking%2Crp
"Casa para comprar com 165 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim América, Goiânia",R$ 698.000,Jardim América,Goiânia,N/A,165 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-gourmet-jardim-america-goiania-go-165m2-id-2840775014/?source=ranking%2Crp
"Apartamento para comprar com 77 m², 2 quartos, 2 banheiros, 2 vagas em
Parque Amazônia, Goiânia",R$ 660.000,Parque Amazônia,Goiânia,Rua Salvador,77 m²,2,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-parque-amazonia-goiania-77m2-id-2864071796/?source=ranking%2Crp
"Apartamento para comprar com 96 m², 3 quartos, 4 banheiros, 2 vagas em
Jardim Europa, Goiânia",R$ 580.000,Jardim Europa,Goiânia,Rua Puccini,96 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-europa-goiania-96m2-id-2852856504/?source=ranking%2Crp
"Apartamento para comprar com 40 m², 1 quarto, 1 banheiro, 2 vagas em
Setor Sudoeste, Goiânia",R$ 245.000,Setor Sudoeste,Goiânia,Rua C14,40 m²,1,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-setor-sudoeste-goiania-40m2-id-2865452386/?source=ranking%2Crp
"Apartamento para comprar com 66 m², 2 quartos, 2 banheiros, 1 vaga em
Parque Amazônia, Goiânia",R$ 550.000,Parque Amazônia,Goiânia,Avenida Antônio Fidelis,66 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-parque-amazonia-goiania-66m2-id-2852855997/?source=ranking%2Crp
"Apartamento para comprar com 128-284 m², 3 quartos, 3 banheiros, 2 vagas em
RESERVA DOS IPES",R$ 1.377.000,RESERVA DOS IPES,N/A,"Rua T 29, Setor Bueno, Goiânia",128 m²,3,3,2,https://www.zapimoveis.com.br/lancamentos/reserva-dos-ipes-id-2810042013/?development_unit_id=2829634821&source=ranking%2Crp
"Apartamento para comprar com 39 m², 2 quartos, 1 banheiro, 2 vagas em
Jardim Nova Esperança, Goiânia",R$ 230.000,Jardim Nova Esperança,Goiânia,Avenida Central,39 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-nova-esperanca-goiania-39m2-id-2865199057/?source=ranking%2Crp
"Apartamento para comprar com 64 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Europa, Goiânia",R$ 450.000,Jardim Europa,Goiânia,Rua Puccini,64 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-europa-goiania-64m2-id-2850373215/?source=ranking%2Crp
"Apartamento para comprar com 65 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Goiás, Goiânia",R$ 500.000,Jardim Goiás,Goiânia,Rua 58,65 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-jardim-goias-goiania-65m2-id-2865450257/?source=ranking%2Crp
"Apartamento para comprar com 49 m², 2 quartos, 1 banheiro, 1 vaga em
Setor Negrão de Lima, Goiânia",R$ 265.000,Setor Negrão de Lima,Goiânia,Rua Dona Stela,49 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-setor-negrao-de-lima-goiania-49m2-id-2865199262/?source=ranking%2Crp
"Apartamento para comprar com 84 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Atlântico, Goiânia",R$ 650.000,Jardim Atlântico,Goiânia,Avenida Leblon,84 m²,3,2,2,
"Lote/Terreno para comprar com 1346 m² em
Residencial Goiânia Golfe Clube, Goiânia",R$ 2.500.000,Residencial Goiânia Golfe Clube,Goiânia,Avenida Contorno dos Ipês,1346 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-residencial-goiania-golfe-clube-goiania-1346m2-id-2864003723/?source=ranking%2Crp
"Apartamento para comprar com 42-112 m², 2 quartos, 1 banheiro, 1 vaga em
NOW PRACA C8",R$ 325.663,NOW PRACA C8,N/A,"Praça C8, Setor Sudoeste, Goiânia",42 m²,2,1,1,https://www.zapimoveis.com.br/lancamentos/now-praca-c8-id-2821085420/?development_unit_id=2821083071&source=ranking%2Crp
"Lote/Terreno para comprar com 723 m² em
Parque Cidade, Goiânia",R$ 1.810.000,Parque Cidade,Goiânia,Rua CS8,723 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-parque-cidade-goiania-723m2-id-2844325433/?source=ranking%2Crp
"Apartamento para comprar com 95 m², 3 quartos, 2 banheiros, 1 vaga em
Setor Marista, Goiânia",R$ 370.000,Setor Marista,Goiânia,Rua 147,95 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-setor-marista-goiania-95m2-id-2865543789/?source=ranking%2Crp
"Casa de condomínio para comprar com 150 m², 2 quartos, 4 banheiros, 2 vagas em
Jardim Novo Mundo, Goiânia",R$ 570.000,Jardim Novo Mundo,Goiânia,Rua da Prata,150 m²,2,4,2,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-jardim-novo-mundo-goiania-150m2-id-2865544775/?source=ranking%2Crp
"Apartamento para comprar com 85 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 789.000,Setor Bueno,Goiânia,Rua T 59,85 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-bueno-goiania-85m2-id-2864021054/?source=ranking%2Crp
"Apartamento para comprar com 131 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 1.260.000,Setor Bueno,Goiânia,Rua T 30,131 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-setor-bueno-goiania-131m2-id-2812818525/?source=ranking%2Crp
"Casa para comprar com 275 m², 3 quartos, 5 banheiros, 4 vagas em
Residencial Villagio Toscana, Goiânia",R$ 1.690.000,Residencial Villagio Toscana,Goiânia,Rua Alcantara,275 m²,3,5,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-villagio-toscana-goiania-275m2-id-2865266571/?source=ranking%2Crp
"Apartamento para comprar com 133-148 m², 3 quartos, 4 banheiros, 2 vagas em
WIDE MARISTTA",R$ 1.400.000,WIDE MARISTTA,N/A,"Rua Mário Bittar, Setor Marista, Goiânia",133 m²,3,4,2,https://www.zapimoveis.com.br/lancamentos/wide-maristta-id-2821087637/?development_unit_id=2821088215&source=ranking%2Crp
"Apartamento para comprar com 90 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim América, Goiânia",R$ 390.000,Jardim América,Goiânia,Rua C142,90 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-armario-embutido-jardim-america-goiania-90m2-id-2865583379/?source=ranking%2Crp
"Apartamento para comprar com 72 m², 2 quartos, 2 banheiros, 2 vagas em
Jardim América, Goiânia",R$ 495.000,Jardim América,Goiânia,Rua C38,72 m²,2,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-ar-condicionado-jardim-america-goiania-72m2-id-2864691888/?source=ranking%2Crp
"Casa para comprar com 190 m², 3 quartos, 2 banheiros, 3 vagas em
Parque das Flores, Goiânia",R$ 600.000,Parque das Flores,Goiânia,Rua FL31,190 m²,3,2,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-parque-das-flores-goiania-190m2-id-2864604109/?source=ranking%2Crp
"Apartamento para comprar com 82 m², 2 quartos, 3 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 812.420,Setor Bueno,Goiânia,Rua T 36,82 m²,2,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-82m2-id-2864147411/?source=ranking%2Crp
"Sala/Conjunto para comprar com 746 m² em
Setor Coimbra, Goiânia",R$ 3.600.000,Setor Coimbra,Goiânia,Rua 281,746 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-deposito-privativo-setor-coimbra-goiania-746m2-id-2864965622/?source=ranking%2Crp
"Imóvel comercial para comprar com 620 m² em
Setor Pedro Ludovico, Goiânia",R$ 1.800.000,Setor Pedro Ludovico,Goiânia,Rua 1040,620 m²,N/A,N/A,N/A,
"Apartamento para comprar com 78-219 m², 1 quarto, 1 banheiro, 2 vagas em
MAESTRO RESIDENZA",R$ 930.848,MAESTRO RESIDENZA,N/A,"Rua 22, Setor Oeste, Goiânia",78 m²,1,1,2,https://www.zapimoveis.com.br/lancamentos/maestro-residenza-id-2810046867/?development_unit_id=2829635021&source=ranking%2Crp
"Apartamento para comprar com 79 m², 3 quartos, 3 banheiros, 1 vaga em
Setor Bela Vista, Goiânia",R$ 650.000,Setor Bela Vista,Goiânia,Rua T 65 A,79 m²,3,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-bela-vista-goiania-go-79m2-id-2865142756/?source=ranking%2Crp
"Apartamento para comprar com 59-119 m², 2 quartos, 2 banheiros, 1 vaga em
WISH TRINTA E SETE",R$ 622.835,WISH TRINTA E SETE,N/A,"Rua T 37, Setor Bueno, Goiânia",59 m²,2,2,1,https://www.zapimoveis.com.br/lancamentos/wish-trinta-e-sete-id-2821070218/?development_unit_id=2821068638&source=ranking%2Crp
